,name,score,normal_score,rank,prob,prob_flag,prob_sigma
952,振华股份,113336,0.5341084740084214,750,0.4513500556648453,True,0.4
953,博通集成,128884,0.6524963641486016,360,0.47023176389264204,True,0.4
954,海汽集团,69032,0.1967623790270386,1355,0.13360088826642808,False,0.4
955,乐惠国际,86376,0.328825639034196,1233,0.010928939143418193,False,0.4
956,和邦生物,111030,0.5165497864175251,798,0.7792232570144731,True,0.4
957,江化微,92328,0.3741462411768737,1141,0.3177284857830858,False,0.4
958,圣达生物,95438,0.397826864944301,1096,0.1704795963484062,False,0.4
959,新疆火炬,127404,0.6412271284007584,391,0.0,False,0.4
960,大丰实业,128131,0.6467627597444625,375,0.39855456281470597,False,0.4
961,剑桥科技,108111,0.4943235032094479,862,0.1273934042989725,False,0.4
962,天成自控,112143,0.5250245562738425,780,0.9019603687226851,True,0.4
963,先达股份,125654,0.6279020185637816,430,0.031230416558336062,False,0.4
964,宁波精达,120876,0.5915206615345958,554,0.08479074087915979,False,0.4
965,正裕工业,106269,0.48029787331247,909,0.0,False,0.4
966,宏盛股份,113970,0.5389359709436462,733,0.08797139667414826,False,0.4
967,南华期货,150166,0.814544928463196,92,0.3758965498430337,False,0.4
968,新经典,105667,0.47571403552855,922,0.5093226772939246,True,0.4
969,森特股份,122073,0.6006350366630879,519,0.3944714997760209,False,0.4
970,长白山,112272,0.5260068072275396,775,0.2665191232486981,False,0.4
971,川仪股份,139141,0.7305967364902423,188,0.2938365760499692,False,0.4
972,汇嘉时代,92811,0.3778239714918793,1135,0.479156842049523,True,0.4
973,横店影视,97709,0.4151190503384578,1063,0.09108453071424773,False,0.4
974,芯能科技,117035,0.5622739490295513,650,0.4131223550228406,True,0.4
975,恒银科技,129214,0.6550090991464316,355,0.0048028359632114785,False,0.4
976,润达医疗,104315,0.4654194363859256,949,0.14784946263688292,False,0.4
977,东方材料,109944,0.5082806039701213,827,0.9441123917554588,True,0.4
978,康尼机电,123616,0.6123839763650624,485,0.16508005745130494,False,0.4
979,金能科技,137440,0.7176447297287007,213,0.11898052318124235,False,0.4
980,海星股份,130328,0.6634914833512271,329,0.2574190668470106,False,0.4
981,红蜻蜓,120785,0.590827755823073,558,0.4399339834118685,True,0.4
